FIPS,45.5_objective,Adj.Death_rate,low_death_rate,upper_death_rate,avg_deaths,recent_trend,recent_5_year_trend,lower_trend,upper_trend
22113,1.0,0.6943792831395346,0.7145982541740499,0.6003386021900936,0.2286489474786868,1.0,0.5038759689922481,0.8702064896755162,0.11651583710407241
23027,1.0,0.6943792831395346,0.707247119289742,0.6080964306541867,0.20875315534646727,0.6666666666666666,0.5007751937984496,0.8657817109144542,0.11651583710407241
39155,1.0,0.6943792831395346,0.7439023432017382,0.5706060920457663,0.3703931604016865,1.0,0.5131782945736434,0.887905604719764,0.11764705882352942
40043,1.0,0.6943792831395346,0.5923673775125304,0.7156977420860597,0.026471096240254677,1.0,0.49922480620155035,0.8362831858407079,0.13914027149321267
42121,1.0,0.6943792831395346,0.7203708444686328,0.5941261185136486,0.25120391630917077,1.0,0.5193798449612402,0.887905604719764,0.12669683257918554
48181,1.0,0.6943792831395346,0.7344021847776987,0.5807866521604221,0.3098420809656833,0.6666666666666666,0.49612403100775193,0.8687315634218289,0.10859728506787332
13153,1.0,0.6937015676638139,0.7295544304418164,0.5831416277831838,0.2924289584084222,1.0,0.5023255813953488,0.8687315634218289,0.11651583710407241
19073,1.0,0.6937015676638139,0.6430650027756688,0.6686233743797507,0.09025110716999005,1.0,0.551937984496124,0.8938053097345132,0.16855203619909503
28087,1.0,0.6937015676638139,0.7138699944486624,0.59809165366175,0.23117006697854509,0.6666666666666666,0.5007751937984496,0.8716814159292035,0.11199095022624436
36033,1.0,0.6937015676638139,0.7116761529042133,0.6014569438121538,0.22064258644735896,0.6666666666666666,0.4976744186046511,0.8672566371681415,0.11085972850678735
40077,1.0,0.6937015676638139,0.6527325037267677,0.6587255676026111,0.10108892561921606,0.6666666666666666,0.4775193798449612,0.8303834808259587,0.10972850678733033
47003,1.0,0.6937015676638139,0.7057583334873192,0.6069981490016891,0.2055242238527351,1.0,0.5054263565891473,0.8687315634218289,0.12104072398190047
48357,1.0,0.6937015676638139,0.6123637595820983,0.6872113888470714,0.04700367365075955,1.0,0.4914728682170542,0.8289085545722713,0.13235294117647062
51027,1.0,0.6937015676638139,0.6912924617925207,0.622083110215331,0.16984393761693944,1.0,0.5007751937984496,0.859882005899705,0.12217194570135748
1067,1.0,0.6930226494980645,0.6770182663325222,0.6340270930643281,0.14174421292299969,1.0,0.5007751937984496,0.8628318584070795,0.12104072398190047
1049,1.0,0.6930226494980645,0.719654414351041,0.5924134117325959,0.25120391630917077,1.0,0.3906976744186046,0.626843657817109,0.15271493212669685
13001,1.0,0.6930226494980645,0.6688313164107544,0.6401079205398985,0.12756002185947077,1.0,0.5038759689922481,0.8539823008849557,0.13009049773755657
19007,1.0,0.6930226494980645,0.6629852844983783,0.6475700919031375,0.11955366082814292,1.0,0.5426356589147286,0.8864306784660767,0.16289592760181
19013,1.0,0.6930226494980645,0.7316402003285105,0.58019554191359,0.3066131494719511,1.0,0.531782945736434,0.8849557522123893,0.1470588235294118
20147,1.0,0.6930226494980645,0.60050241708655,0.705325089788251,0.04700367365075955,0.3333333333333333,0.5054263565891473,0.8672566371681415,0.1233031674208145
22095,1.0,0.6930226494980645,0.6997395656012806,0.6113717118355058,0.19509627292073517,0.6666666666666666,0.4914728682170542,0.8495575221238938,0.1153846153846154
23021,1.0,0.6930226494980645,0.6810415905596912,0.631977576233254,0.14809259926997562,1.0,0.5023255813953488,0.855457227138643,0.12782805429864255
36063,1.0,0.6930226494980645,0.7418880177784317,0.5706060920457663,0.3653268291966957,0.6666666666666666,0.5085271317829457,0.8820058997050148,0.1153846153846154
37161,1.0,0.6930226494980645,0.7232221061392623,0.588963856442962,0.2659578621681675,1.0,0.5147286821705426,0.8775811209439528,0.12782805429864255
37007,1.0,0.6930226494980645,0.6889531711574706,0.6215548931018335,0.1648689365489514,1.0,0.5162790697674419,0.8775811209439528,0.13122171945701358
39175,1.0,0.6930226494980645,0.6858097943617829,0.6252365625316147,0.15960949907061783,1.0,0.5410852713178295,0.8967551622418879,0.15045248868778283
39113,1.0,0.6930226494980645,0.7511913513820105,0.5613828057979928,0.44452284484017607,0.6666666666666666,0.5007751937984496,0.8775811209439528,0.10859728506787332
45041,1.0,0.6930226494980645,0.7330238950888197,0.5796034790309763,0.3098420809656833,0.6666666666666666,0.5023255813953488,0.8716814159292035,0.11425339366515838
48129,1.0,0.6930226494980645,0.5819275120537741,0.7317078981077603,0.026471096240254677,1.0,0.5131782945736434,0.855457227138643,0.14253393665158373
13205,1.0,0.6923425243660521,0.6802405874649726,0.6283631766304665,0.14809259926997562,0.6666666666666666,0.4883720930232558,0.8539823008849557,0.10746606334841631
18145,1.0,0.6923425243660521,0.7065035116136926,0.6042379937253903,0.211872610199711,1.0,0.5054263565891473,0.8657817109144542,0.12217194570135748
19019,1.0,0.6923425243660521,0.6794377618360448,0.6293994959048199,0.14809259926997562,1.0,0.5193798449612402,0.8790560471976401,0.13461538461538464
21017,1.0,0.6923425243660521,0.6794377618360448,0.6304329000718794,0.14174421292299969,1.0,0.4976744186046511,0.855457227138643,0.12104072398190047
27095,1.0,0.6923425243660521,0.6905144202166433,0.6194343969453573,0.16984393761693944,1.0,0.5302325581395348,0.8849557522123893,0.14366515837104074
28141,1.0,0.6923425243660521,0.6826381621149709,0.6283631766304665,0.15403111809972542,0.6666666666666666,0.4883720930232558,0.8539823008849557,0.10633484162895929
36053,1.0,0.6923425243660521,0.7203708444686328,0.5906926828764665,0.25701732960574475,1.0,0.5209302325581395,0.8702064896755162,0.14366515837104074
36015,1.0,0.6923425243660521,0.72675408469754,0.5843134786624329,0.2844225973770943,1.0,0.5069767441860464,0.8775811209439528,0.11764705882352942
39021,1.0,0.6923425243660521,0.703513309720259,0.6069981490016891,0.20217785123843213,1.0,0.5162790697674419,0.8790560471976401,0.13009049773755657
39143,1.0,0.6923425243660521,0.717496354341121,0.5935561029778067,0.2449982997433216,1.0,0.5224806201550387,0.8923303834808259,0.12782805429864255
39139,1.0,0.6923425243660521,0.7330238950888197,0.5772256394083433,0.3159786948245296,1.0,0.5116279069767442,0.8805309734513274,0.11990950226244346
45011,1.0,0.6923425243660521,0.6802405874649726,0.6288817016835875,0.14809259926997562,0.6666666666666666,0.4883720930232558,0.8495575221238938,0.11199095022624436
45031,1.0,0.6923425243660521,0.719654414351041,0.5912671551423105,0.25701732960574475,0.6666666666666666,0.4728682170542635,0.827433628318584,0.10633484162895929
1069,1.0,0.6916611879686947,0.7274562574898527,0.5819660269747315,0.28851283099865144,0.6666666666666666,0.5007751937984496,0.8731563421828908,0.11085972850678735
17023,1.0,0.6916611879686947,0.6729485359585543,0.6360652394245339,0.13492516004864968,1.0,0.5286821705426357,0.887905604719764,0.1402714932126697
17029,1.0,0.6916611879686947,0.7102059769785096,0.5992168457791562,0.22338951000035318,1.0,0.5271317829457364,0.8893805309734513,0.13687782805429866
20049,1.0,0.6916611879686947,0.5678768278828745,0.7548542935636156,0.0,1.0,0.5069767441860464,0.8495575221238938,0.13687782805429866
20099,1.0,0.6916611879686947,0.6810415905596912,0.6262817266480709,0.15403111809972542,1.0,0.5364341085271318,0.8908554572271385,0.15045248868778283
20085,1.0,0.6916611879686947,0.6570407588597114,0.6500241754386329,0.11078368458049495,1.0,0.517829457364341,0.8731563421828908,0.13687782805429866
26119,1.0,0.6916611879686947,0.6587494387688229,0.6563291146224768,0.11955366082814292,1.0,0.5069767441860464,0.859882005899705,0.13009049773755657
27151,1.0,0.6916611879686947,0.6421728614364322,0.6644140674105801,0.09025110716999005,1.0,0.5348837209302325,0.8790560471976401,0.1572398190045249
29215,1.0,0.6916611879686947,0.6951571413015412,0.6151563289321527,0.17905312761248038,1.0,0.5147286821705426,0.8716814159292035,0.13348416289592763
48251,1.0,0.6916611879686947,0.7309463127662581,0.5784164830414829,0.30877831067305694,0.6666666666666666,0.5007751937984496,0.8746312684365781,0.11085972850678735
6033,1.0,0.6909786359839001,0.7203708444686328,0.5878067690639217,0.2642379035774796,0.6666666666666666,0.4914728682170542,0.859882005899705,0.10746606334841631
13105,1.0,0.6909786359839001,0.6786331053603116,0.6283631766304665,0.14809259926997562,1.0,0.5131782945736434,0.8702064896755162,0.13122171945701358
13065,1.0,0.6909786359839001,0.5871860551613206,0.7057456678984642,0.026471096240254677,1.0,0.5085271317829457,0.8480825958702064,0.14140271493212672
18027,1.0,0.6909786359839001,0.6920687915043622,0.6151563289321527,0.17456369551023032,1.0,0.5085271317829457,0.8687315634218289,0.12556561085972853
20007,1.0,0.6909786359839001,0.5829855089834823,0.7161066179648241,0.026471096240254677,1.0,0.531782945736434,0.8761061946902654,0.15384615384615385
28067,1.0,0.6909786359839001,0.716774057852058,0.5906926828764665,0.24918152488919165,0.6666666666666666,0.49922480620155035,0.8687315634218289,0.11085972850678735
37073,1.0,0.6909786359839001,0.6483709931651658,0.6568096574498521,0.10108892561921606,1.0,0.5224806201550387,0.8657817109144542,0.1481900452488688
40113,1.0,0.6909786359839001,0.7102059769785096,0.59809165366175,0.2286489474786868,0.6666666666666666,0.5023255813953488,0.8702064896755162,0.1153846153846154
51590,1.0,0.6909786359839001,0.7094685854631255,0.5986546804986144,0.22605680126323996,1.0,0.5054263565891473,0.8702064896755162,0.11990950226244346
51650,1.0,0.6909786359839001,0.7295544304418164,0.5784164830414829,0.302123717369701,0.6666666666666666,0.4976744186046511,0.8702064896755162,0.10746606334841631
1083,1.0,0.6902948640664013,0.7189365265923275,0.5878067690639217,0.26069842468983384,0.6666666666666666,0.45581395348837206,0.7846607669616519,0.11425339366515838
13237,1.0,0.6902948640664013,0.6834337469203384,0.6236632199163885,0.15960949907061783,1.0,0.49922480620155035,0.8584070796460177,0.12104072398190047
13193,1.0,0.6902948640664013,0.6492476189867471,0.6534325823575775,0.10108892561921606,1.0,0.5271317829457364,0.8746312684365781,0.1481900452488688
18091,1.0,0.6902948640664013,0.72675408469754,0.5796034790309763,0.29495007790828054,0.6666666666666666,0.5054263565891473,0.8761061946902654,0.11425339366515838
27011,1.0,0.6902948640664013,0.6152678229854938,0.696379866737294,0.06378001092973537,1.0,0.5131782945736434,0.855457227138643,0.14140271493212672
29059,1.0,0.6902948640664013,0.6713074087595439,0.6345376906991935,0.13492516004864968,1.0,0.5147286821705426,0.8731563421828908,0.13122171945701358
40109,1.0,0.6902948640664013,0.7492183264178598,0.5582561916991406,0.4522637087677232,0.6666666666666666,0.49922480620155035,0.8761061946902654,0.10633484162895929
47093,1.0,0.6902948640664013,0.7452388664349701,0.5613828057979928,0.413366331108401,0.6666666666666666,0.4728682170542635,0.8259587020648967,0.10633484162895929
53049,1.0,0.6902948640664013,0.6943875843733858,0.6156938197948876,0.1833336717578783,1.0,0.4976744186046511,0.8584070796460177,0.11877828054298645
54075,1.0,0.6902948640664013,0.641278458646515,0.6653536457722142,0.09025110716999005,1.0,0.5193798449612402,0.8643067846607669,0.14592760180995476
5103,1.0,0.689609867847591,0.6905144202166433,0.6146180505367365,0.17456369551023032,1.0,0.5023255813953488,0.8584070796460177,0.1233031674208145
12053,1.0,0.689609867847591,0.7398621267869381,0.5657158376193203,0.3782624922111506,0.6666666666666666,0.46821705426356586,0.827433628318584,0.0995475113122172
17025,1.0,0.689609867847591,0.6604498840440101,0.6436091377469764,0.11955366082814292,1.0,0.5131782945736434,0.8702064896755162,0.13235294117647062
31173,1.0,0.689609867847591,0.5765894115753722,0.7099251775862176,0.026471096240254677,0.3333333333333333,0.5054263565891473,0.8672566371681415,0.1233031674208145
37195,1.0,0.689609867847591,0.7203708444686328,0.5848980053396813,0.26764626009811854,0.6666666666666666,0.5007751937984496,0.8716814159292035,0.11312217194570137
37167,1.0,0.689609867847591,0.7145982541740499,0.5901173108886173,0.2449982997433216,1.0,0.5131782945736434,0.8790560471976401,0.12556561085972853
